"Date","Close","n","USDJPY","USDCHF","NZDUSD","XAUUSD","AUDUSD","GBPUSD","USDSEK","USDCAD","post.y"
2014-09-25,1.27502,6,108.746,0.94647,0.79223,1221.334,0.87869,1.63154,7.20843,1.1109,"Dollar hits four-year high, hurts equity outlook<br>Mrs Watanabe jumps on yen-selling bandwagon as tide turns<br>Euro plumbs 22-month low as rate outlook powers dollar<br>China A-shares close to joining global benchmarks, FTSE says<br>FTSE falls as investors brace for U.S., UK tightening<br>Dollar gains as euro slips on record rate gaps"
2014-09-26,1.2682,5,109.289,0.95125,0.78587,1217.984,0.87651,1.62387,7.26413,1.11536,"Asian shares shudder under Wall Street's shadow<br>Sterling set for weekly gains vs. euro as BoE/ECB rate paths diverge<br>Banks enable FTSE to end tough week on positive note<br>U.S. growth drives dollar to 11th winning week<br>Gross' Pimco exit hits bonds; U.S. GDP data lifts stocks, dlr"
2014-09-29,1.26848,7,109.493,0.95122,0.77624,1215.568,0.87176,1.624,7.24323,1.11635,"Sterling set for first daily fall versus euro in two weeks<br>FTSE pegged back by Asia-exposed stocks on Hong Kong unrest<br>Dollar slips as Hong Kong protests halt recent rally<br>Stocks fall, bonds rise on Hong Kong unrest<br>Dollar holds at lofty levels, HK dlr hit by pro-democracy protests<br>Asian stocks on edge as HK seethes, U.S. dollar shines<br>Dollar surges anew, euro zone data eyed"
2014-09-30,1.263,8,109.648,0.95496,0.78067,1208.002,0.87453,1.62119,7.21186,1.11971,"Dollar gain hits commodities; stocks drop for quarter<br>Euro pressured as low inflation puts heat on ECB<br>Alibaba leads global equity capital markets treasure hunt<br>Sterling ends mixed after dollar surge<br>FTSE weakens, Next weather warning hits retailers<br>Strong dollar, rising volatility mark Q3 markets. Same again in Q4?<br>Hedge funds hold fire on Tesco, eye rebound potential<br>Dollar hits four-year high, poised for best quarter in six years"
2014-10-01,1.26223,7,108.887,0.95585,0.77854,1213.623,0.87368,1.61845,7.21433,1.1162,"Dollar rises above 110 yen for the first time since August 2008<br>Pound hits two-week low after data show UK manufacturing slowing<br>Euro to fall on further stimulus - could still be above ECB comfort: Reuters poll<br>Sterling near two-year high vs. euro ahead of ECB meeting<br>FTSE falls near six-month closing low as supermarkets slump<br>Dollar tumbles from six-year high vs yen as U.S. yields slide<br>European equities hit by factory data; Ebola triggers U.S. caution"
2014-10-02,1.26685,5,108.42,0.95392,0.79008,1214.128,0.88018,1.61433,7.17823,1.11556,"FTSE slumps to lowest close in 2014 as ECB's Draghi disappoints<br>Euro rallies as ECB's Draghi gives no hint of imminent QE<br>Options market bets on a Brazil comeback post-election<br>Europe stocks pressured as ECB disappoints; Wall St. flat<br>Euro hits one-week high vs struggling pound as ECB steers clear of quantitative easing"
2014-10-03,1.25145,5,109.752,0.967,0.77645,1190.502,0.86709,1.59675,7.27073,1.12424,"UK challenger bank Aldermore eyes $1.3 billion float<br>Sterling slides below $1.60 for first time in 11 months<br>FTSE rebounds from lows, easyJet jumps on guidance<br>Dollar soars across the board on robust U.S. jobs data<br>Strong U.S. jobs data boosts dollar and stocks"
2014-10-06,1.26546,7,108.776,0.95821,0.78385,1206.932,0.87621,1.60816,7.17583,1.11303,"Sterling near 11-month low vs. dollar as British risks grow<br>Strong US jobs lift European stocks, dollar rally pauses<br>Sterling index hits three-week low as British risks grow<br>Boost for banks buoys FTSE<br>Global stocks extend rally on U.S. jobs data; dollar falls<br>Dollar loses lustre as payrolls bounce fades, BOJ & RBA next focus<br>Global banks join hands to set up one-stop bond shop - WSJ"
2014-10-07,1.26687,5,108.023,0.9567,0.78313,1208.69,0.88166,1.60943,7.18653,1.11739,"Yen up broadly as risk appetite wanes on global growth fears<br>FTSE falls as Ebola concerns hit travel, leisure stocks<br>IMF optimism on UK economy prods sterling higher vs euro<br>Dollar posts worst two-day loss vs yen in eight months<br>Stocks slump worldwide, bonds rally on growth concerns"
2014-10-08,1.27333,13,108.074,0.95175,0.79042,1220.779,0.88394,1.61673,7.16504,1.11063,"LME prevails in legal showdown with Rusal on metal warehouse reform<br>FTSE falls on Ebola, economic scares<br>U.S. markets jump, dollar falls on Fed minutes<br>Dollar bulls rounded up by Fed minutes, Aussie eyes jobs data<br>German bond yields fall amid growth fears, equity weakness<br>European shares fall to new one-and-a half-month-lows as global economy darkens<br>Long-dated gilts hit two-year high as IMF view sends investors into safe-havens<br>China to push foreign exchange reforms, curb speculative flows<br>Russia's Rusal seeks to appeal LME case to UK Supreme Court<br>China mulls letting non-banks to trade interbank FX market - sources<br>Dollar surge forces central banks to tap reserves<br>LME to implement warehouse reform on first February after winning appeal<br>Sterling weakens on fresh evidence of slowing inflation"
2014-10-09,1.26902,6,107.836,0.95425,0.78639,1224.081,0.87817,1.61167,7.21943,1.11843,"UK hires Bank of China, HSBC, Standard Chartered for renminbi bond<br>FTSE 100 posts lowest close of the year as euro zone worries resurface<br>Sterling dragged down by euro after Draghi flags deflation risk<br>Dollar falls to three-week low vs. yen on rate view; euro slides<br>Equities selloff steepens, dollar slips as growth woes eyed<br>Euro skids as German data chills, dollar rebounds"
2014-10-10,1.26268,4,107.645,0.95638,0.7814,1222.788,0.86836,1.60722,7.22645,1.11972,"Win by anti-EU party in UK vote, poor data add to sterling's woes<br>FTSE slips to one-year low on growth jitters<br>Dollar climbs for second day on global economy fears<br>Growth worries slam stocks, oil, emerging markets"
2014-10-13,1.27514,4,106.834,0.94783,0.78902,1228.182,0.87702,1.60841,7.11194,1.11979,"FTSE recovers from lows as Chinese data boosts mining shares<br>Sterling struggles as UK rate hikes put into doubt<br>Dollar falls on concerns over global growth, Fed comments<br>Wall St. leads stocks selloff; dollar slides on Fed views"
2014-10-14,1.26575,6,107.046,0.95357,0.78397,1232.512,0.87119,1.59022,7.24913,1.12957,"Rise in mining stocks lifts FTSE off 15-month lows<br>Dollar recovers broadly on weak euro zone, UK data<br>Oil crumbles, bond prices up on economy fears<br>Dollar prevails as euro, sterling come under pressure<br>Record assets in global bond ETFs as managed funds' appeal fades - Markit<br>Sterling sinks to 11-month low as bets on rate hike pushed back"
2014-10-15,1.28374,5,105.907,0.93988,0.79853,1241.633,0.88275,1.60197,7.15281,1.12536,"Dampened rate expectations hamper sterling despite dollar slump<br>FTSE posts biggest one-day drop in 16 months on economic fears<br>Greek stocks plummet as bond yield surge threatens bailout exit<br>Dollar plunges as weak U.S. data signal delayed Fed rate hike<br>Bonds rally, stocks fall as global economy fears mount"
2014-10-16,1.28086,8,106.326,0.94236,0.7953,1238.45,0.8755,1.60857,7.14473,1.12569,"Central bankers may have no quick fix as markets swoon, economy weakens<br>Top investors, strategists take pummelling in Wall St sell-off<br>Sterling held back by dampened UK rate hike expectations<br>UK government bonds edge lower after Wednesday's hefty gains<br>FTSE recovers on Fed hopes; Shire lags as AbbVie drops bid<br>European shares trim losses after 13-month low on Fed optimism<br>Dollar recovers modestly on stronger U.S. economic data<br>Shares pare losses on U.S. data, dollar rebounds"
2014-10-17,1.27589,6,106.867,0.94601,0.79122,1237.653,0.87432,1.60912,7.17773,1.12753,"Tullow comes out on top as FTSE rebounds off lows<br>Sterling set to post biggest weekly gain vs euro since February<br>Dollar rebounds on strong U.S. data, still set for weekly drop<br>Stocks rally as global selloff abates, bonds fall<br>Chinese investors bet on first rate cut in two years as growth slows<br>European shares halt sell-off; Rolls-Royce sinks"
2014-10-20,1.28,3,106.944,0.94265,0.79649,1246.525,0.87815,1.61623,7.17653,1.12842,"FTSE slips back, weighed down by oil stocks<br>U.S. shares gain despite IBM hit, build on Japan stocks surge<br>Dollar extends modest losses, volumes wane ahead of data"
2014-10-21,1.27157,3,106.994,0.94902,0.79579,1248.417,0.87782,1.61123,7.23373,1.12199,"Stronger oil stocks and surge in Shire lift FTSE<br>Euro sells off after report ECB considering corporate bond buys<br>Global shares rally on U.S. tech earnings, ECB purchase plans"
2014-10-22,1.26483,6,107.134,0.95368,0.79279,1240.868,0.87772,1.60496,7.26582,1.12351,"Sterling falls after BoE minutes, gilts rise<br>Motor insurers help FTSE to end higher<br>Eyes on growth numbers after BoE minutes hurt sterling<br>Dollar gains on uptick in U.S. CPI, euro banking concerns<br>Global shares falter as Wall Street tumbles; bond prices fall<br>Analysis- Fresh turbulence tests post-crisis financial markets"
2014-10-23,1.26457,4,108.264,0.95404,0.78212,1231.463,0.87604,1.60279,7.25693,1.12289,"Retail shortfall prods sterling lower, gilts down<br>FTSE ends higher after late session rally, Tesco slumps<br>Stocks jump on U.S. corporate results, bonds fall<br>Yen stumbles as strong U.S. earnings revive risk trades"
2014-10-24,1.26688,7,108.156,0.9518,0.78512,1230.688,0.87858,1.60855,7.24553,1.12297,"Sterling up on GDP, eyes first weekly rise in four<br>Sterling up on UK GDP, eyes first weekly rise in four<br>FTSE falls, posts strongest week since August<br>Kering and BASF fall as European shares slip back<br>Speculators trim U.S. dollar longs in latest week - CFTC, Reuters<br>Euro rises on bank stress tests report, short-covering<br>Shares post best week since mid-2013 after earnings boost"
2014-10-27,1.2698,4,107.814,0.94955,0.78918,1226.191,0.88007,1.61187,7.29413,1.12461,"Oil, weak German data drag on stocks; Brazil sinks<br>Sterling edges up as Fed policy expectations peg back dollar<br>Financials weigh on FTSE after banks' health check<br>Dollar struggles as Fed meeting looms, market subdued"
2014-10-28,1.27342,4,108.153,0.94708,0.79181,1228.346,0.88539,1.61291,7.33363,1.11649,"Sterling gains on weak U.S. data; eyes on Fed<br>FTSE rebounds as gains in miners offset weaker banks<br>Shares rally on earnings, data, bond prices slip<br>U.S. dollar wary ahead of Fed, Swedish crown bruised after rate cut"
2014-10-29,1.26311,5,108.888,0.95482,0.78005,1211.863,0.87959,1.60103,7.36393,1.11818,"Dollar holds steady ahead of Fed, Swedish crown bruised by rate cut<br>Sterling subdued by steady stream of dovish Bank of England comments<br>Intertek outperforms as FTSE rises to near three-week high<br>Bond yields up, dollar rallies after upbeat Fed statement<br>Dollar gains on Fed confidence, rate rise seen sooner"
2014-10-30,1.26129,4,109.212,0.9559,0.78424,1198.444,0.88336,1.60001,7.34123,1.11835,"Sterling recovers some ground as dollar rally runs out of steam<br>St James's Place outperforms as FTSE stages late rally<br>Dollar surges as Fed ends third-quarter on hawkish note<br>Dollar underpinned by GDP, BOJ next in focus"
2014-10-31,1.25224,5,112.299,0.96229,0.7787,1172.41,0.87931,1.59904,7.39011,1.12602,"Sterling hits two-week high against euro ahead of inflation data<br>Sterling sinks to two-week low against rallying dollar<br>Banks lead FTSE higher after Japanese stimulus boost<br>Yen slammed by BoJ easing, falls to near-seven year low<br>Shares jump, yen slumps as BOJ ramps up stimulus"
2014-11-03,1.24811,4,114.041,0.96583,0.77181,1166.711,0.86806,1.59702,7.41943,1.13584,"Sterling at 1-month high vs euro on better-than-expected UK survey<br>Weak utility stocks and HSBC peg back FTSE<br>Central bank moves drive market, dollar at new highs vs yen, euro<br>Central bank views boost dollar; Wall Street ends flat"
2014-11-04,1.2546,6,113.595,0.95971,0.78105,1168.205,0.87369,1.60014,7.38093,1.14091,"Dollar rally pauses as euro finds some support<br>Exclusive - CME sees chance to buy GFI units even if takeover fails<br>Japan econmin: Weak yen reflects BOJ, Fed policy divergence<br>Sterling falls vs euro after report on challenge to ECB's Draghi<br>Decline in oil and gas stocks weighs on FTSE<br>Shares slip on euro zone worry; oil drops on Saudi move"
2014-11-05,1.24857,5,114.637,0.96393,0.77274,1140.302,0.8593,1.59744,7.36523,1.13847,"Investors eye U.S. election outcome as results trickle in<br>Marks & Spencer share rally lifts blue-chip FTSE index<br>Pound pares losses after hitting one-year low on UK slowdown worries<br>Dollar at multi-year highs after U.S. elections, focus on ECB<br>Dollar at seven-year high vs yen after U.S. vote"
2014-11-06,1.23746,5,115.208,0.97315,0.76887,1141.541,0.8557,1.58306,7.43917,1.14219,"Euro hits two-year low, Wall Street at record after Draghi<br>Sterling at five-week high vs euro as ECB keeps easing options open<br>Euro hits two-year low, yields fall after Draghi<br>FTSE ends slightly higher, RSA slips on premium concerns<br>Euro slides to more than two-year low on dovish Draghi"
2014-11-07,1.24533,4,114.576,0.96613,0.77489,1177.721,0.86313,1.5866,7.39843,1.13275,"Sterling hits 14-month low as UK trade deficit widens<br>Commodity stocks support FTSE 100 after U.S. jobs miss<br>Dollar off four-and-half year high after U.S. jobs data<br>Dollar slips, stocks flat after U.S. jobs data"
2014-11-10,1.24206,7,114.854,0.96809,0.77472,1151.211,0.86204,1.58412,7.43054,1.13793,"Dollar down for second day; Swiss franc hits two-year high vs euro<br>Sterling subdued ahead of key UK wage data and Inflation Report<br>FTSE 100 hits new five-week high; mid-cap Serco slumps<br>China deal sends shares to one-month high, ruble surges<br>Dollar recovers from post-U.S. payrolls wobble, seen sideways for now<br>Asian shares firm after sound U.S. data<br>Landmark Hong Kong-China stock trading scheme to start November 17"
2014-11-11,1.24746,6,115.764,0.96446,0.78066,1163.951,0.86851,1.59165,7.38682,1.13346,"Yen undermined by Japan election talk, dollar choppy<br>Dollar nears 7-year high versus yen as Tokyo stocks soar<br>Sterling inches higher, investors wary of UK wages and inflation report<br>FTSE rises as Vodafone and Sainsbury surge<br>Dollar hits seven-year peak vs. yen on hopes of Japan sales tax delay<br>U.S. stocks hold near record highs, Brent oil hits four-year low"
2014-11-12,1.2438,6,115.486,0.96634,0.78766,1162.321,0.8717,1.5777,7.42399,1.13176,"Sterling rises after UK wages, unemployment data<br>Forex fixings and how they work<br>Earnings, forex fines weigh on  FTSE 100<br>Sterling slumps after Bank of England pushes back investors' rate hike bets<br>Sterling sags on likely later rate increase as dollar gains<br>U.S. stocks slip from records; oil falls"
2014-11-13,1.24765,5,115.764,0.96343,0.78796,1162.23,0.87215,1.57098,7.42331,1.1366,"Yen drops to seven-year low vs dollar as Japan election talk picks up<br>U.S. stocks hold steady, oil sinks below $80<br>London Stock Exchange first-half revenue up 18 percent<br>Sterling at 14-month low after weak housing numbers<br>Carnival cruises higher as FTSE advances"
2014-11-14,1.25249,4,116.221,0.95863,0.79039,1188.481,0.87449,1.56649,7.37531,1.12854,"Stocks end week higher as energy firms recover<br>Japanese stock funds post $3.8 bln outflows over week - BofA<br>Dollar declines as rally sputters; euro pivots to gains<br>Dollar rallies on U.S. data, stocks trade flat"
2014-11-17,1.24496,6,116.639,0.96487,0.79088,1186.448,0.87072,1.56399,7.43564,1.13063,"Draghi comments help FTSE to close higher<br>Dollar gains on ECB comments, Japanese uncertainty<br>Oil down, stocks mixed as Japan slips into recession<br>European stocks pare losses, supported by Italian banks<br>Nasdaq names 14 stocks to test lower fee and rebate programme<br>Sterling struggles as investors push rate hike bets back further"
2014-11-18,1.25362,5,116.855,0.95826,0.79207,1196.752,0.8719,1.56316,7.36383,1.12941,"British inflation data helps sterling recover against dollar<br>Energy shares, German data help FTSE to hit seven-week high<br>Euro gains on sentiment data, yen weakens<br>Markets up on Japanese stimulus hopes; Wall St. at new highs<br>Yen on defensive ahead of BOJ, euro holds gains"
2014-11-19,1.25537,5,117.966,0.957,0.78505,1182.391,0.86168,1.56805,7.38563,1.13397,"Dollar reaches seven-year highs against yen<br>Dollar, bond yields gain after Fed minutes<br>Yen in full retreat, Fed unalarmed by dollar strength<br>Pound pushes up after two policymakers vote again for rate hike<br>Drop in Royal Mail puts FTSE under pressure"
2014-11-20,1.25389,5,118.199,0.95828,0.78655,1193.481,0.86156,1.56906,7.39213,1.13037,"FTSE retreats on weak data from China, euro zone<br>Sterling helped by retail data, eyes on election<br>Dollar rally pauses, further yen weakness seen<br>Wall St. rises, yen hits seven-year low<br>Dollar takes a breather, upbeat data underpins"
2014-11-21,1.23871,7,117.767,0.96951,0.78808,1201.182,0.86667,1.56457,7.46323,1.12301,"Goldman Sachs raises dollar/yen forecast to 130 by end-2015<br>Sterling hits one-week high vs euro on ECB easing bets<br>FTSE marks fifth week of gains on China rate cut<br>Euro drops as Draghi raises stimulus hopes<br>China rate cut, European stimulus hints lift markets<br>Bouygues rallies as European shares edge up; focus on ECB speeches<br>Weary of the market rollercoaster, investors turn again to steady stocks"
2014-11-24,1.24421,7,118.268,0.96634,0.78596,1196.711,0.8617,1.57046,7.43649,1.12773,"Sterling dips against euro after German Ifo survey<br>FTSE rally pulls back from two-month high as Petrofac slump weighs<br>Euro rises on German data, ECB's Weidmann, dollar slips<br>Equities gain after stimulus signals; dollar dips<br>Euro takes heart from German data, yen eyes BOJ speech<br>Euro gains vs dollar after Markit U.S. services data<br>Euro adds gains on ECB Weidmann's comments on stimulus"
2014-11-25,1.2474,6,117.971,0.96396,0.78083,1200.592,0.85281,1.57065,7.42384,1.12565,"Australian dollar hit hard as others enjoy an easier time<br>Dollar slips more after drop in U.S. consumer confidence<br>Pound cuts losses vs dollar after weak U.S. consumer confidence data<br>FTSE steadies near highs as weaker miners offset stronger banks<br>Yen firms after BOJ minutes; dollar retreats<br>Stocks mostly higher, oil falls before OPEC talks"
2014-11-26,1.25055,8,117.724,0.9611,0.78689,1197.722,0.85462,1.57902,7.39593,1.12467,"Exclusive - EU regulatory concerns curb China stock link volumes<br>Dollar slips further after disappointing U.S. data<br>Dollar losses grow after U.S. home sales data<br>EU markets watchdog reviewing 'falsely active funds'<br>Sterling at two-week high vs dollar as U.S. data disappoints<br>FTSE ends flat, mining shares advance<br>Dollar falls as weak data stokes U.S. growth worries<br>Dollar falls on weak U.S. data, stocks gain"
2014-11-27,1.24669,10,117.696,0.96405,0.78655,1190.672,0.85427,1.57344,7.43034,1.13292,"Euro back under $1.25 after Spanish inflation data<br>Euro dips as German inflation sinks deeper into danger zone<br>FTSE lags euro zone peers as energy stocks plunge<br>Oil slumps to four-year low as OPEC shuns output cut<br>OPEC sinks energy firms to cap European share rally; DAX extends streak<br>Sterling hit by fall in oil price as OPEC declines to cut output<br>Rosneft's Sechin says oil could fall below $60/barrel next year - paper<br>Oil prices dive after OPEC decides against output cut<br>Dollar firms as Canadian, Norwegian currencies slide on oil<br>Dollar dips versus yen, Aussie climbs on upbeat data"
2014-11-28,1.24497,7,118.576,0.96419,0.78307,1166.491,0.85018,1.56399,7.44798,1.14128,"Dollar firms as oil plunges hit commodity currencies<br>Sterling dips on oil move, PM Cameron speaks on Europe<br>U.S. funds turn against stocks but favour North American assets - Reuters Poll<br>FTSE hit by sell-off in energy shares; travel stocks gain<br>Dollar gains as oil slide stirs disinflation fears<br>OPEC decision knocks oil down, dollar gains<br>Asian shares wither as OPEC's restraint hits oil"
2014-12-01,1.24689,9,118.391,0.96455,0.78621,1211.642,0.84886,1.57284,7.43013,1.13277,"Sterling steadies after drop to 15-month low versus dollar<br>Sterling climbs after better-than-expected manufacturing data<br>FTSE drops to two-week low as commodity shares, Vodafone slump<br>Factbox-Analysts' reactions on OPEC decision<br>Stocks drop after new signs of slower growth; yen, oil rebound<br>U.S. dollar sideswiped as commodity currencies stage big reversal<br>Low oil price will not deter Chevron from new projects in Mexico<br>Oil jumps as much as five percent from five-year low; focus on shale<br>World investors cut stocks and hold cash as uncertainty dominates"
2014-12-02,1.23827,7,119.211,0.97202,0.78036,1197.981,0.84438,1.56372,7.52213,1.14061,"Brent slips towards $72 after sharp rally in volatile market<br>Sterling dips against dollar as construction activity slows<br>FTSE rebounds from two-week lows as energy shares recover<br>Oil retreats after Monday's rally; stocks gain<br>Dollar rises broadly, at seven-year high vs yen<br>IMF says lower oil prices positive for global economy<br>Low oil price won't deter Chevron from new projects in Mexico"
2014-12-03,1.2311,5,119.79,0.97749,0.77571,1209.292,0.84043,1.56843,7.51964,1.13633,"Oil falls below $72 after sharp rally in volatile market<br>Sterling at three-week high versus euro, Osborne's upbeat Autumn Statement helps<br>FTSE falls from one-week high; focus on budget update<br>U.S. dollar hits five-year highs, stocks rally<br>Euro on the defensive as ECB eyed, Aussie awaits local data"
2014-12-04,1.23786,7,119.779,0.97123,0.77805,1205.11,0.83816,1.56719,7.48823,1.13851,"Oil tumbles anew on Iraqi export deal, futures margin increase<br>Sterling steadies as market scrutinises Osborne's longer-term forecasts<br>BTG to buy U.S. lung device company for up to $475 million<br>FTSE falls as commodity stocks drop and ECB disappoints<br>ICAP to combine forex, fixed income trading platform businesses<br>Euro jumps, bonds sag as ECB puts off stimulus decision<br>Euro up on short-covering rally post-ECB, U.S. payrolls next"
2014-12-05,1.22825,6,121.425,0.97879,0.77046,1191.942,0.83123,1.55768,7.55243,1.1431,"Oil pushes lower, undeterred by bullish jobs report<br>Dollar surges on strong U.S. jobs data, more room to rise<br>Dollar, stocks rise after stronger-than-expected U.S. jobs data<br>Dollar rally to weaken Indian rupee over next year; yuan to rise - Reuters poll<br>Sterling hits 15-month low versus dollar as U.S. payrolls surge<br>Financials outperform as FTSE rallies on strong U.S. data"
2014-12-08,1.23172,6,120.684,0.97593,0.765,1203.122,0.82926,1.56508,7.53495,1.14788,"Camden Market goes from T-shirts to shares with London listing<br>Sterling at 15-month low versus dollar as U.S./UK rate gap widens<br>FTSE flounders as commodity stocks crumble<br>Congressman to introduce bill to lift U.S. oil export ban<br>U.S. stocks stumble, oil falls to five-year lows<br>Waning risk appetite prompts short-covering rally in yen"
2014-12-09,1.23738,10,119.69,0.97121,0.76795,1230.741,0.82916,1.56658,7.52875,1.14453,"Japan finmin says watching FX market; won't comment on levels<br>FxPro launches prime-of-prime service to institutions<br>Market, not OPEC, will determine oil price - UAE official<br>Sterling suffers after UK factory output slide<br>FTSE tumbles on Tesco turmoil<br>U.S. government cuts 2015 domestic oil production forecast<br>Oil pares gains after industry data shows weekly U.S. crude build<br>Oil up after five-year low in Brent; traders wary of more downside<br>Shares fall on weaker oil, China losses; S&P steadies<br>Dollar bulls shaken out of crowded positions, China eyed"
2014-12-10,1.24476,9,117.813,0.96629,0.78133,1225.991,0.83169,1.57143,7.52868,1.14803,"Japan business mood sours as economy struggles with recession<br>Echoes of '90s crises reverberate across emerging markets<br>Investors wary of market forecasts after 15 years of misses<br>Sterling edges higher versus dollar as greenback's retreat continues<br>FTSE falls for third day in a row as energy stocks slide<br>Oil crashes five percent, nears $60 on weak U.S. demand, Saudi inaction<br>Venezuela may back emergency OPEC meeting after first quarter - Ramirez<br>Shares fall on oil's five-year low; dollar slides<br>Market cuts bullish dollar bets for now, kiwi rallies on RBNZ"
2014-12-11,1.24099,10,118.636,0.9678,0.7815,1227.132,0.82704,1.57301,7.52103,1.15193,"FTSE slips to six-week low as miners slide<br>Spain's Amadeus launches share buyback for up to 320 million euro<br>U.S. lawmakers give preview of coming oil export fight<br>Fiat Chrysler says no plan to move Ferrari's tax base outside Italy<br>Fiat Chrysler shares down after bond, share offering priced<br>Dollar, stocks rebound on strong U.S. data<br>U.S. crude below $60, first time in five years, on oversupply fears<br>U.S. crude crashes below $60 as six-month rout pushes on<br>Dollar bulls emerge after upbeat retail data, China next<br>Sterling dips as dollar gets a respite, but surges vs Norwegian crown"
2014-12-12,1.24595,8,118.736,0.96343,0.77756,1222.21,0.82396,1.57145,7.53834,1.15782,"Sterling dips as British data fails to impress<br>FTSE posts biggest weekly drop in three years, led by commodity stocks<br>European stocks post their biggest weekly loss since mid-2011<br>MIT study explains why stocks swoon when school vacation ends<br>U.S. data underpins dollar, oil plunge sinks Norwegian crown<br>Crude slump slams stocks; safe-haven assets shine<br>Oil plunges to new 5-year lows after bearish IEA outlook<br>Slow demand, rising supply put further pressure on oil price - IEA"
2014-12-15,1.24363,8,117.814,0.96546,0.77428,1192.966,0.82116,1.5637,7.63996,1.16712,"Canada's Alberta to limit spending because of oil price drop<br>Oil falls anew as OPEC emergency meet, output cut ruled out<br>Dollar falls against yen on economic jitters; rouble hits lows<br>BRICS countries lead global capital flight - report<br>Rouble jumps on Russia rate hike, oil pressured<br>Sterling slips as investors bet Fed to hike rates before BoE<br>UAE sees no need for quick OPEC meeting, market will stabilise<br>FTSE hits 18-month closing low as commodity stocks sink"
2014-12-16,1.25101,16,116.395,0.95973,0.77946,1196.702,0.82174,1.57484,7.61517,1.16241,"Investors shun risk amid Russia crisis, oil collapse<br>Japan exports rise 4.9 percent year-on-year in November - MOF<br>Russian central bank governor says rouble weakness due to external factors<br>Russia raises rates in emergency move as rouble collapses<br>Sterling recovers as Carney downplays fall in inflation<br>Qatar oil min says market will settle eventually<br>Gulf can cope with cheaper oil, IMF says as bourses plunge<br>Drop in inflation helps FTSE shrug off Russia turmoil<br>Russian traders see shades of 1998 as rate hike fails to rescue rouble<br>EBS, Gain trading rouble on FX trading platforms<br>Brent falls, ends below $60, U.S. crude up near $56<br>Dollar slips on expectations for dovish Fed; rouble hits lows<br>Kremlin says no comment on Russian central bank rate decision - RIA<br>IMF official - no need for GCC to cut spending much as oil falls<br>UAE economy minister says can keep spending despite oil<br>Russian central bank says economy must adapt to new conditions - TASS"
2014-12-17,1.23415,8,118.638,0.97289,0.77015,1189.371,0.81193,1.55732,7.66083,1.1628,"Japan export growth slows, maintains policy pressure on Abe<br>European shares resume slide as Russia fears persist<br>FTSE recovers after slide, commodities shares rebound<br>Factbox - Global forex reserves set to post first quarterly drop since 2008/09<br>Rouble collapse? Foreign 'speculators' say it wasn't us<br>Oil surges in about-face as some bet sub-$60 Brent won't last<br>Dollar rallies broadly after Fed signals 2015 rate hike<br>Asia comforted by strong Wall Street, confident Fed"
2014-12-18,1.22861,26,118.834,0.97972,0.77604,1198.361,0.81632,1.5668,7.69349,1.15746,"Old Mutual and IAG outperform as FTSE jumps nearly two percent<br>Oil tumbles after brief rebound; Brent back below $60<br>Dollar edges higher in wake of Fed statement, Swiss rate move<br>Bank of Japan to stand pat, may join Abe in calling for wage hikes<br>IMF postpones Cyprus loan tranche after foreclosure law<br>Asian stocks catch Wall Street tailwind<br>UAE says oil price drop won't last, market to return to balance - WAM<br>Raiffeisen Bank CEO sees negative impact from weak Russian rouble<br>Putin says banning imports of autos not economically viable<br>Chinese shopping 'agents' cash in on Russian currency slide<br>IKEA says suspends sales of kitchen appliances in Russia<br>Saudi's Naimi: OPEC cannot cut alone but others would not<br>Oil prices retreat from short-covering rebound<br>Russia to grant important banks support of up to one trillion roubles - minister<br>GM, JLR suspend car deliveries to Russian dealers<br>Russian rouble slips as Putin speech fails to impress<br>Insight - Green bonds sell big in 2014 as finance bids to help climate<br>Japan fund managers raise bond weighting as oil slump fans growth fears - Reuters poll<br>Russia central bank says conducts no forex market interventions on Dec 16<br>Russian government, exporters agree on level for FX assets - newspaper<br>Austrian tourism hit worse by weak rouble than banks, finance minister tells newspaper<br>Maersk says will continue to operate in Russia as planned<br>Russia prepares new support for banks that could be worth $17 billion<br>China FX regulator says closely monitoring Russian rouble slide<br>Belarus's Lukashenko demands that trade with Russia be in dollars, euros<br>Putin says government is working ways to legalise Russian offshore capital"
2014-12-19,1.22265,8,119.554,0.98389,0.77417,1195.362,0.81398,1.5617,7.72837,1.15986,"FTSE set for biggest weekly rise in two years<br>Oil up on pre-holiday short-covering but down for fourth week<br>Equities extend rally; oil rebounds, helping rouble rise<br>Dollar hits multi-year highs on extended Fed rally, year-end bets<br>Brokers should price and supply execution, research separately - ESMA<br>Europe markets regulator toughens up rules on research costs<br>Oil price bloodbath to spark energy sector buying spree<br>Yield hunt grows tougher as investors flock to British income funds"
2014-12-22,1.22289,3,120.053,0.98372,0.77267,1176.149,0.81325,1.55882,7.79363,1.16263,"Owner of London's Camden Market in year's biggest AIM listing<br>Europe stocks end higher; Greek shares rally<br>Dollar stands tall in thin year-end trade"
